STATEFP,GEOID,NAME,CDP02_92E,OBJECTID,NCESID,STATEABBREV
34,3416080,Teaneck Township School District,3110,8144,3416080,NJ
34,3416110,Tenafly Borough School District,1940,8145,3416110,NJ
34,3416230,Toms River Regional School District,9435,8146,3416230,NJ
34,3416290,Trenton City School District,8415,8147,3416290,NJ
34,3416350,Union Beach Borough School District,505,8148,3416350,NJ
34,3416380,Union City School District,7840,8149,3416380,NJ
34,3416470,Barnegat Township School District,2205,8150,3416470,NJ
34,3416500,Union Township School District,4610,8151,3416500,NJ
34,3416560,Upper Freehold Regional School District,760,8152,3416560,NJ
34,3416590,Upper Pittsgrove Township School District,340,8153,3416590,NJ
34,3416650,Upper Township School District,1160,8154,3416650,NJ
34,3416680,Ventnor City City School District,780,8155,3416680,NJ
34,3416710,Vernon Township School District,2125,8156,3416710,NJ
34,3416740,Verona Borough School District,1220,8157,3416740,NJ
34,3416800,Vineland City School District,5790,8158,3416800,NJ
34,3416860,Waldwick Borough School District,960,8159,3416860,NJ
34,3416890,Wall Township School District,2075,8160,3416890,NJ
34,3416920,Wallington Borough School District,925,8161,3416920,NJ
34,3417070,Washington Township School District,4395,8163,3417070,NJ
34,3417100,Robbinsville Township School District,1745,8164,3417100,NJ
34,3417250,Waterford Township School District,1055,8165,3417250,NJ
34,3417280,Wayne Township School District,4905,8166,3417280,NJ
34,3417310,Weehawken Township School District,985,8167,3417310,NJ
34,3417430,West Deptford Township School District,1875,8168,3417430,NJ
34,3417520,West Milford Township School District,2520,8169,3417520,NJ
34,3417580,West New York Town School District,4650,8170,3417580,NJ
34,3417610,West Orange Town School District,4160,8171,3417610,NJ
34,3417700,West Windsor-Plainsboro Regional School District,6985,8173,3417700,NJ
34,3417760,Westfield Town School District,3585,8174,3417760,NJ
34,3417820,Westwood Regional School District,1790,8175,3417820,NJ
34,3417850,Weymouth Township School District,155,8176,3417850,NJ
34,3417940,Wildwood City School District,405,8178,3417940,NJ
34,3418000,Willingboro Township School District,2805,8180,3418000,NJ
34,3418030,Winfield Township School District,125,8181,3418030,NJ
34,3418060,Winslow Township School District,3400,8182,3418060,NJ
34,3418090,Woodbine Borough School District,185,8183,3418090,NJ
34,3418120,Woodbridge Township School District,8435,8184,3418120,NJ
34,3418150,Woodbury City School District,750,8185,3418150,NJ
34,3418270,Woodlynne Borough School District,300,8186,3418270,NJ
34,3418300,Wood-Ridge Borough School District,665,8187,3418300,NJ
34,3418330,Woodstown-Pilesgrove Regional School District,790,8188,3418330,NJ
34,3434001,Joint Base McGuire-Dix-Lakehurst,1065,8189,3434001,NJ
36,3619020,Bellmore-Merrick Central High School District,3760,450,3619020,NY
36,3626520,Sewanhaka Central High School District,6195,451,3626520,NY
36,3629520,Valley Stream Central High School District,3655,452,3629520,NY
36,3604410,Bellmore Union Free School District,715,2233,3604410,NY
36,3610620,Elmont Union Free School District,2895,2234,3610620,NY
36,3611160,Floral Park-Bellerose Union Free School District,1115,2235,3611160,NY
36,3611460,Franklin Square Union Free School District,1460,2236,3611460,NY
36,3619110,Merrick Union Free School District,940,2237,3619110,NY
36,3620400,New Hyde Park-Garden City Park Union Free School District,1505,2238,3620400,NY
36,3620940,North Bellmore Union Free School District,1460,2239,3620940,NY
36,3621120,North Merrick Union Free School District,740,2240,3621120,NY
36,3629430,Valley Stream Union Free School District 13,1500,2241,3629430,NY
36,3629460,Valley Stream Union Free School District 24,625,2242,3629460,NY
36,3629490,Valley Stream Union Free School District 30,1240,2243,3629490,NY
36,3600001,Dolgeville Central School District,520,8280,3600001,NY
36,3600002,Sauquoit Valley Central School District,570,8281,3600002,NY
36,3600003,Edwards-Knox Central School District,305,8282,3600003,NY
36,3600004,Rotterdam-Mohonasen Central School District,1440,8283,3600004,NY
36,3600005,Broadalbin-Perth Central School District,920,8284,3600005,NY
36,3600006,Cherry Valley-Springfield Central School District,410,8285,3600006,NY
36,3600007,Jasper-Troupsburg Central School District,280,8286,3600007,NY
36,3600008,South Country Central School District,2730,8287,3600008,NY
36,3600009,Saranac Central School District,930,8288,3600009,NY
36,3600010,Cobleskill-Richmondville Central School District,1050,8289,3600010,NY
36,3600011,Wayland-Cohocton Central School District,905,8290,3600011,NY
36,3600012,Bolivar-Richburg Central School District,510,8291,3600012,NY
36,3600013,Oneida City School District,1435,8292,3600013,NY
36,3600014,Waterloo Central School District,975,8293,3600014,NY
36,3600015,Allegany-Limestone Central School District,655,8294,3600015,NY
36,3600016,Averill Park Central School District,1760,8295,3600016,NY
36,3600017,Genesee Valley Central School District,360,8296,3600017,NY
36,3600018,Chautauqua Lake Central School District,305,8297,3600018,NY
36,3600019,Unadilla Valley Central School District,520,8298,3600019,NY
36,3600020,Campbell-Savona Central School District,390,8299,3600020,NY
36,3600021,Mattituck-Cutchogue Union Free School District,885,8300,3600021,NY
36,3600023,Sullivan West Central School District,765,8301,3600023,NY
36,3600124,Canisteo-Greenwood Central School District,560,8302,3600124,NY
36,3600125,Eastport-South Manor Central School District,2185,8303,3600125,NY
36,3600971,North Colonie Central School District,3210,8304,3600971,NY
36,3601087,Central Valley School District,1295,8305,3601087,NY
36,3601107,Oppenheim-Ephratah-St. Johnsville Central School District,515,8306,3601107,NY
36,3602340,South Jefferson Central School District,1120,8308,3602340,NY
36,3602370,Addison Central School District,740,8309,3602370,NY
36,3602400,Afton Central School District,250,8310,3602400,NY
36,3602430,Akron Central School District,965,8311,3602430,NY
36,3602460,Albany City School District,5610,8312,3602460,NY
36,3602520,Albion Central School District,1055,8313,3602520,NY
36,3602550,Alden Central School District,1095,8314,3602550,NY
36,3602580,Alexander Central School District,410,8315,3602580,NY
36,3602670,Alexandria Central School District,290,8316,3602670,NY
36,3602700,Alfred-Almond Central School District,390,8317,3602700,NY
36,3602730,Windsor Central School District,1270,8318,3602730,NY
36,3602820,Altmar-Parish-Williamstown Central School District,720,8319,3602820,NY
36,3602920,Amherst Central School District,1895,8321,3602920,NY
36,3602940,Amityville Union Free School District,1685,8322,3602940,NY
36,3602970,Amsterdam City School District,2420,8323,3602970,NY
36,3603030,Andover Central School District,215,8325,3603030,NY
36,3603060,Schenevus Central School District,220,8326,3603060,NY
36,3603180,Ardsley Union Free School District,1005,8327,3603180,NY
36,3603210,Argyle Central School District,315,8328,3603210,NY
36,3603240,Arkport Central School District,285,8329,3603240,NY
36,3603270,Arlington Central School District,5095,8330,3603270,NY
36,3603420,Attica Central School District,760,8331,3603420,NY
36,3603480,Auburn City School District,2905,8332,3603480,NY
36,3603630,Avoca Central School District,275,8333,3603630,NY
36,3603660,Avon Central School District,660,8334,3603660,NY
36,3603720,Babylon Union Free School District,845,8335,3603720,NY
36,3603810,Bainbridge-Guilford Central School District,405,8336,3603810,NY
36,3603840,Baldwin Union Free School District,2865,8337,3603840,NY
36,3603870,Baldwinsville Central School District,3180,8338,3603870,NY
36,3603930,Ballston Spa Central School District,2755,8339,3603930,NY
36,3603960,Barker Central School District,615,8340,3603960,NY
36,3603990,Batavia City School District,1550,8341,3603990,NY
36,3604050,Bath Central School District,1100,8342,3604050,NY
36,3604080,Bay Shore Union Free School District,3465,8343,3604080,NY
36,3604110,Bayport-Blue Point Union Free School District,1330,8344,3604110,NY
36,3604140,Beacon City School District,1975,8345,3604140,NY
36,3604200,Beaver River Central School District,445,8346,3604200,NY
36,3604290,Beekmantown Central School District,1215,8347,3604290,NY
36,3604350,Belfast Central School District,270,8348,3604350,NY
36,3604370,Belleville Henderson Central School District,335,8349,3604370,NY
36,3604530,Bemus Point Central School District,395,8350,3604530,NY
36,3604620,Berlin Central School District,485,8351,3604620,NY
36,3604650,Berne-Knox-Westerlo Central School District,570,8352,3604650,NY
36,3604710,Bethlehem Central School District,2655,8353,3604710,NY
36,3604740,Bethpage Union Free School District,1565,8354,3604740,NY
36,3604757,Gilbertsville-Mount Upton Central School District,295,8355,3604757,NY
36,3604758,Kiryas Joel Village Union Free School District,350,8356,3604758,NY
36,3604870,Binghamton City School District,3610,8358,3604870,NY
36,3604920,East Bloomfield Central School District,565,8359,3604920,NY
36,3605040,Adirondack Central School District,740,8361,3605040,NY
36,3605220,Bradford Central School District,160,8362,3605220,NY
36,3605280,Brentwood Union Free School District,8850,8363,3605280,NY
36,3605310,Brewster Central School District,2115,8364,3605310,NY
36,3605340,Briarcliff Manor Union Free School District,840,8365,3605340,NY
36,3605460,Brighton Central School District,1850,8367,3605460,NY
36,3605520,Brunswick Central School District (Brittonkill),525,8368,3605520,NY
36,3605580,Brockport Central School District,2060,8369,3605580,NY
36,3605610,Brocton Central School District,475,8370,3605610,NY
36,3605640,Bronxville Union Free School District,830,8371,3605640,NY
36,3605670,Brookfield Central School District,120,8372,3605670,NY
36,3605820,Brushton-Moira Central School District,410,8373,3605820,NY
36,3605850,Buffalo City School District,23000,8374,3605850,NY
36,3605940,Burnt Hills-Ballston Lake Central School District,1745,8375,3605940,NY
36,3606060,Byram Hills Central School District,1355,8376,3606060,NY
36,3606090,Byron-Bergen Central School District,545,8377,3606090,NY
36,3606160,Cairo-Durham Central School District,625,8378,3606160,NY
36,3606180,Caledonia-Mumford Central School District,370,8379,3606180,NY
36,3606210,Cambridge Central School District,550,8380,3606210,NY
36,3606240,Camden Central School District,1205,8381,3606240,NY
36,3606300,Canajoharie Central School District,675,8382,3606300,NY
36,3606330,Canandaigua City School District,2220,8383,3606330,NY
36,3606360,Canaseraga Central School District,175,8384,3606360,NY
36,3606390,Canastota Central School District,860,8385,3606390,NY
36,3606420,Candor Central School District,425,8386,3606420,NY
36,3606470,Canton Central School District,645,8387,3606470,NY
36,3606500,Spackenkill Union Free School District,985,8388,3606500,NY
36,3606540,Carle Place Union Free School District,720,8389,3606540,NY
36,3606570,Carmel Central School District,2665,8390,3606570,NY
36,3606630,Carthage Central School District,1800,8391,3606630,NY
36,3606660,Cassadaga Valley Central School District,565,8392,3606660,NY
36,3606690,Cato-Meridian Central School District,615,8393,3606690,NY
36,3606720,Catskill Central School District,995,8394,3606720,NY
36,3606750,Cattaraugus-Little Valley Central School District,555,8395,3606750,NY
36,3606780,Cazenovia Central School District,795,8396,3606780,NY
36,3606840,Center Moriches Union Free School District,830,8397,3606840,NY
36,3606870,Central Islip Union Free School District,3335,8398,3606870,NY
36,3606900,Central Square Central School District,2800,8399,3606900,NY
36,3606990,Chappaqua Central School District,2155,8400,3606990,NY
36,3607020,Grand Island Central School District,2090,8401,3607020,NY
36,3607050,Charlotte Valley Central School District,215,8402,3607050,NY
36,3607080,Chateaugay Central School District,250,8403,3607080,NY
36,3607110,Chatham Central School District,625,8404,3607110,NY
36,3607170,Chazy Union Free School District,410,8405,3607170,NY
36,3607230,Cheektowaga Central School District,1350,8406,3607230,NY
36,3607260,Chenango Forks Central School District,955,8407,3607260,NY
36,3607290,Chenango Valley Central School District,1070,8408,3607290,NY
36,3607320,Westhill Central School District,1045,8409,3607320,NY
36,3607380,Chester Union Free School District,640,8410,3607380,NY
36,3607470,Chittenango Central School District,1200,8411,3607470,NY
36,3607530,Churchville-Chili Central School District,2370,8412,3607530,NY
36,3607560,Cincinnatus Central School District,390,8413,3607560,NY
36,3607590,Clarence Central School District,3240,8414,3607590,NY
36,3607650,Thousand Islands Central School District,530,8415,3607650,NY
36,3607680,Cleveland Hill Union Free School District,800,8416,3607680,NY
36,3607710,Clifton-Fine Central School District,155,8417,3607710,NY
36,3607770,Clinton Central School District,705,8418,3607770,NY
36,3607860,Clyde-Savannah Central School District,515,8419,3607860,NY
36,3607890,Clymer Central School District,240,8420,3607890,NY
36,3607980,Cohoes City School District,1115,8421,3607980,NY
36,3608010,Cold Spring Harbor Central School District,1030,8422,3608010,NY
36,3608100,Colton-Pierrepont Central School District,180,8423,3608100,NY
36,3608130,Commack Union Free School District,4010,8424,3608130,NY
36,3608160,Connetquot Central School District,3575,8425,3608160,NY
36,3608250,Cooperstown Central School District,570,8426,3608250,NY
36,3608280,Copenhagen Central School District,250,8427,3608280,NY
36,3608310,Copiague Union Free School District,2640,8428,3608310,NY
